listing_id,supplier_id,product_id,seller_sku,condition,price,stock_quantity,lead_time_days,status,updated_at
812,30,271,DEMO-S30-P0271,REFURBISHED,5483.91,1,60,ACTIVE,2026-09-01 00:00:00
813,2,271,DEMO-S02-P0271,USED,3808.27,21,58,ACTIVE,2026-09-01 00:00:00
814,36,272,DEMO-S36-P0272,NEW,333.73,0,48,ACTIVE,2026-09-01 00:00:00
815,3,272,DEMO-S03-P0272,REFURBISHED,240.28,15,41,ACTIVE,2026-09-01 00:00:00
816,15,272,DEMO-S15-P0272,USED,166.86,18,39,ACTIVE,2026-09-01 00:00:00
817,37,273,DEMO-S37-P0273,NEW,3154.19,3,31,DRAFT,2026-09-01 00:00:00
818,4,273,DEMO-S04-P0273,REFURBISHED,2271.02,14,24,ACTIVE,2026-09-01 00:00:00
819,16,273,DEMO-S16-P0273,USED,1577.09,1,22,ACTIVE,2026-09-01 00:00:00
820,4,274,DEMO-S04-P0274,NEW,361.47,12,39,ACTIVE,2026-09-01 00:00:00
821,11,274,DEMO-S11-P0274,REFURBISHED,260.26,15,32,ACTIVE,2026-09-01 00:00:00
822,23,274,DEMO-S23-P0274,USED,180.73,16,30,ACTIVE,2026-09-01 00:00:00
823,14,275,DEMO-S14-P0275,NEW,1715.32,20,45,ACTIVE,2026-09-01 00:00:00
824,21,275,DEMO-S21-P0275,REFURBISHED,1235.03,20,38,ACTIVE,2026-09-01 00:00:00
825,33,275,DEMO-S33-P0275,USED,857.66,0,36,ACTIVE,2026-09-01 00:00:00
826,7,276,DEMO-S07-P0276,NEW,2043.36,1,41,ACTIVE,2026-09-01 00:00:00
827,14,276,DEMO-S14-P0276,REFURBISHED,1471.22,22,34,ACTIVE,2026-09-01 00:00:00
828,26,276,DEMO-S26-P0276,USED,1021.68,10,32,ACTIVE,2026-09-01 00:00:00
829,13,277,DEMO-S13-P0277,NEW,2030.77,18,46,ACTIVE,2026-09-01 00:00:00
830,20,277,DEMO-S20-P0277,REFURBISHED,1462.15,10,39,ACTIVE,2026-09-01 00:00:00
831,32,277,DEMO-S32-P0277,USED,1015.39,11,37,ACTIVE,2026-09-01 00:00:00
832,22,278,DEMO-S22-P0278,NEW,8985.75,16,22,ACTIVE,2026-09-01 00:00:00
833,29,278,DEMO-S29-P0278,REFURBISHED,6469.74,1,15,ACTIVE,2026-09-01 00:00:00
834,1,278,DEMO-S01-P0278,USED,4492.88,18,13,ACTIVE,2026-09-01 00:00:00
835,12,279,DEMO-S12-P0279,NEW,18140.15,3,33,ACTIVE,2026-09-01 00:00:00
836,19,279,DEMO-S19-P0279,REFURBISHED,13060.91,0,26,ACTIVE,2026-09-01 00:00:00
837,31,279,DEMO-S31-P0279,USED,9070.07,15,24,ACTIVE,2026-09-01 00:00:00
838,3,280,DEMO-S03-P0280,NEW,2372.20,13,54,ACTIVE,2026-09-01 00:00:00
839,10,280,DEMO-S10-P0280,REFURBISHED,1707.99,24,47,ACTIVE,2026-09-01 00:00:00
840,22,280,DEMO-S22-P0280,USED,1186.10,1,45,ACTIVE,2026-09-01 00:00:00
841,21,281,DEMO-S21-P0281,NEW,16674.21,24,62,ACTIVE,2026-09-01 00:00:00
842,28,281,DEMO-S28-P0281,REFURBISHED,12005.43,15,55,ACTIVE,2026-09-01 00:00:00
843,40,281,DEMO-S40-P0281,USED,8337.10,8,53,DRAFT,2026-09-01 00:00:00
844,3,282,DEMO-S03-P0282,NEW,4544.10,17,32,ACTIVE,2026-09-01 00:00:00
845,10,282,DEMO-S10-P0282,REFURBISHED,3271.75,7,25,ACTIVE,2026-09-01 00:00:00
846,22,282,DEMO-S22-P0282,USED,2272.05,22,23,ACTIVE,2026-09-01 00:00:00
847,10,283,DEMO-S10-P0283,NEW,9785.84,0,18,ACTIVE,2026-09-01 00:00:00
848,17,283,DEMO-S17-P0283,REFURBISHED,7045.80,20,11,ACTIVE,2026-09-01 00:00:00
849,29,283,DEMO-S29-P0283,USED,4892.92,3,9,ACTIVE,2026-09-01 00:00:00
850,1,284,DEMO-S01-P0284,NEW,4665.49,15,50,ACTIVE,2026-09-01 00:00:00
851,8,284,DEMO-S08-P0284,REFURBISHED,3359.15,21,43,ACTIVE,2026-09-01 00:00:00
852,20,284,DEMO-S20-P0284,USED,2332.75,21,41,ACTIVE,2026-09-01 00:00:00
853,4,285,DEMO-S04-P0285,NEW,1505.72,24,43,ACTIVE,2026-09-01 00:00:00
854,11,285,DEMO-S11-P0285,REFURBISHED,1084.12,1,36,ACTIVE,2026-09-01 00:00:00
855,23,285,DEMO-S23-P0285,USED,752.86,3,34,ACTIVE,2026-09-01 00:00:00
856,18,286,DEMO-S18-P0286,NEW,6358.65,5,38,ACTIVE,2026-09-01 00:00:00
857,25,286,DEMO-S25-P0286,REFURBISHED,4578.23,23,31,ACTIVE,2026-09-01 00:00:00
858,37,286,DEMO-S37-P0286,USED,3179.33,0,29,DRAFT,2026-09-01 00:00:00
859,35,287,DEMO-S35-P0287,NEW,3410.14,16,39,ACTIVE,2026-09-01 00:00:00
860,2,287,DEMO-S02-P0287,REFURBISHED,2455.30,7,32,ACTIVE,2026-09-01 00:00:00
861,14,287,DEMO-S14-P0287,USED,1705.07,1,30,ACTIVE,2026-09-01 00:00:00
862,31,288,DEMO-S31-P0288,NEW,1594.59,17,24,ACTIVE,2026-09-01 00:00:00
863,38,288,DEMO-S38-P0288,REFURBISHED,1148.11,8,17,DRAFT,2026-09-01 00:00:00
864,10,288,DEMO-S10-P0288,USED,797.30,4,15,ACTIVE,2026-09-01 00:00:00
865,4,289,DEMO-S04-P0289,NEW,588.11,11,33,ACTIVE,2026-09-01 00:00:00
866,11,289,DEMO-S11-P0289,REFURBISHED,423.44,15,26,ACTIVE,2026-09-01 00:00:00
867,23,289,DEMO-S23-P0289,USED,294.05,13,24,ACTIVE,2026-09-01 00:00:00
868,2,290,DEMO-S02-P0290,NEW,1922.18,1,49,ACTIVE,2026-09-01 00:00:00
869,9,290,DEMO-S09-P0290,REFURBISHED,1383.97,0,42,ACTIVE,2026-09-01 00:00:00
870,21,290,DEMO-S21-P0290,USED,961.09,9,40,ACTIVE,2026-09-01 00:00:00
871,14,291,DEMO-S14-P0291,NEW,2267.56,17,46,ACTIVE,2026-09-01 00:00:00
872,21,291,DEMO-S21-P0291,REFURBISHED,1632.64,13,39,ACTIVE,2026-09-01 00:00:00
873,33,291,DEMO-S33-P0291,USED,1133.78,13,37,ACTIVE,2026-09-01 00:00:00
874,27,292,DEMO-S27-P0292,NEW,551.38,15,49,ACTIVE,2026-09-01 00:00:00
875,34,292,DEMO-S34-P0292,REFURBISHED,396.99,1,42,ACTIVE,2026-09-01 00:00:00
876,6,292,DEMO-S06-P0292,USED,275.69,11,40,ACTIVE,2026-09-01 00:00:00
877,30,293,DEMO-S30-P0293,NEW,1269.05,16,43,ACTIVE,2026-09-01 00:00:00
878,37,293,DEMO-S37-P0293,REFURBISHED,913.71,11,36,DRAFT,2026-09-01 00:00:00
879,9,293,DEMO-S09-P0293,USED,634.52,5,34,ACTIVE,2026-09-01 00:00:00
880,33,294,DEMO-S33-P0294,NEW,4959.36,0,100,ACTIVE,2026-09-01 00:00:00
881,40,294,DEMO-S40-P0294,REFURBISHED,3570.74,18,93,DRAFT,2026-09-01 00:00:00
882,12,294,DEMO-S12-P0294,USED,2479.68,1,91,ACTIVE,2026-09-01 00:00:00
883,14,295,DEMO-S14-P0295,NEW,528.35,3,32,ACTIVE,2026-09-01 00:00:00
884,21,295,DEMO-S21-P0295,REFURBISHED,380.41,20,25,ACTIVE,2026-09-01 00:00:00
885,33,295,DEMO-S33-P0295,USED,264.17,4,23,ACTIVE,2026-09-01 00:00:00
886,7,296,DEMO-S07-P0296,NEW,1189.04,14,28,ACTIVE,2026-09-01 00:00:00
887,14,296,DEMO-S14-P0296,REFURBISHED,856.11,10,21,ACTIVE,2026-09-01 00:00:00
888,26,296,DEMO-S26-P0296,USED,594.52,23,19,ACTIVE,2026-09-01 00:00:00
889,2,297,DEMO-S02-P0297,NEW,2076.54,1,52,ACTIVE,2026-09-01 00:00:00
890,9,297,DEMO-S09-P0297,REFURBISHED,1495.11,5,45,ACTIVE,2026-09-01 00:00:00
891,21,297,DEMO-S21-P0297,USED,1038.27,0,43,ACTIVE,2026-09-01 00:00:00
892,6,298,DEMO-S06-P0298,NEW,503.58,23,61,ACTIVE,2026-09-01 00:00:00
893,13,298,DEMO-S13-P0298,REFURBISHED,362.58,4,54,ACTIVE,2026-09-01 00:00:00
894,25,298,DEMO-S25-P0298,USED,251.79,3,52,ACTIVE,2026-09-01 00:00:00
895,3,299,DEMO-S03-P0299,NEW,1142.58,10,39,ACTIVE,2026-09-01 00:00:00
896,10,299,DEMO-S10-P0299,REFURBISHED,822.65,1,32,ACTIVE,2026-09-01 00:00:00
897,22,299,DEMO-S22-P0299,USED,571.29,9,30,ACTIVE,2026-09-01 00:00:00
898,35,300,DEMO-S35-P0300,NEW,5529.25,3,32,ACTIVE,2026-09-01 00:00:00
899,2,300,DEMO-S02-P0300,REFURBISHED,3981.06,22,25,ACTIVE,2026-09-01 00:00:00
900,14,300,DEMO-S14-P0300,USED,2764.62,7,23,ACTIVE,2026-09-01 00:00:00
901,22,301,DEMO-S22-P0301,NEW,1275000.00,10,15,ACTIVE,2026-09-01 00:00:00
902,29,301,DEMO-S29-P0301,REFURBISHED,918000.00,0,8,ACTIVE,2026-09-01 00:00:00
903,1,301,DEMO-S01-P0301,USED,637500.00,1,6,ACTIVE,2026-09-01 00:00:00
904,23,302,DEMO-S23-P0302,NEW,1350000.00,7,16,ACTIVE,2026-09-01 00:00:00
905,30,302,DEMO-S30-P0302,REFURBISHED,972000.00,18,9,ACTIVE,2026-09-01 00:00:00
906,2,302,DEMO-S02-P0302,USED,675000.00,24,7,ACTIVE,2026-09-01 00:00:00
907,24,303,DEMO-S24-P0303,NEW,1425000.00,6,17,ACTIVE,2026-09-01 00:00:00
908,31,303,DEMO-S31-P0303,REFURBISHED,1026000.00,21,10,ACTIVE,2026-09-01 00:00:00
909,3,303,DEMO-S03-P0303,USED,712500.00,9,8,ACTIVE,2026-09-01 00:00:00
910,25,304,DEMO-S25-P0304,NEW,1500000.00,1,18,ACTIVE,2026-09-01 00:00:00
911,32,304,DEMO-S32-P0304,REFURBISHED,1080000.00,17,11,ACTIVE,2026-09-01 00:00:00
912,4,304,DEMO-S04-P0304,USED,750000.00,11,9,ACTIVE,2026-09-01 00:00:00
913,26,305,DEMO-S26-P0305,NEW,1575000.00,0,19,ACTIVE,2026-09-01 00:00:00
914,33,305,DEMO-S33-P0305,REFURBISHED,1134000.00,14,12,ACTIVE,2026-09-01 00:00:00
915,5,305,DEMO-S05-P0305,USED,787500.00,8,10,ACTIVE,2026-09-01 00:00:00
916,27,306,DEMO-S27-P0306,NEW,1650000.00,22,20,ACTIVE,2026-09-01 00:00:00
917,34,306,DEMO-S34-P0306,REFURBISHED,1188000.00,1,13,ACTIVE,2026-09-01 00:00:00
918,6,306,DEMO-S06-P0306,USED,825000.00,22,11,ACTIVE,2026-09-01 00:00:00
919,28,307,DEMO-S28-P0307,NEW,1725000.00,6,21,ACTIVE,2026-09-01 00:00:00
920,35,307,DEMO-S35-P0307,REFURBISHED,1242000.00,8,14,ACTIVE,2026-09-01 00:00:00
921,7,307,DEMO-S07-P0307,USED,862500.00,12,12,ACTIVE,2026-09-01 00:00:00
922,29,308,DEMO-S29-P0308,NEW,1800000.00,6,22,ACTIVE,2026-09-01 00:00:00
923,36,308,DEMO-S36-P0308,REFURBISHED,1296000.00,21,15,ACTIVE,2026-09-01 00:00:00
924,8,308,DEMO-S08-P0308,USED,900000.00,0,13,ACTIVE,2026-09-01 00:00:00
925,30,309,DEMO-S30-P0309,NEW,1875000.00,3,23,ACTIVE,2026-09-01 00:00:00
926,37,309,DEMO-S37-P0309,REFURBISHED,1350000.00,12,16,DRAFT,2026-09-01 00:00:00
927,9,309,DEMO-S09-P0309,USED,937500.00,21,14,ACTIVE,2026-09-01 00:00:00
928,31,310,DEMO-S31-P0310,NEW,1950000.00,24,14,ACTIVE,2026-09-01 00:00:00
929,38,310,DEMO-S38-P0310,REFURBISHED,1404000.00,15,7,DRAFT,2026-09-01 00:00:00
930,10,310,DEMO-S10-P0310,USED,975000.00,15,5,ACTIVE,2026-09-01 00:00:00
931,32,311,DEMO-S32-P0311,NEW,2025000.00,1,15,ACTIVE,2026-09-01 00:00:00
932,39,311,DEMO-S39-P0311,REFURBISHED,1458000.00,9,8,DRAFT,2026-09-01 00:00:00
933,11,311,DEMO-S11-P0311,USED,1012500.00,5,6,ACTIVE,2026-09-01 00:00:00
934,33,312,DEMO-S33-P0312,NEW,1200000.00,21,16,ACTIVE,2026-09-01 00:00:00
935,40,312,DEMO-S40-P0312,REFURBISHED,864000.00,0,9,DRAFT,2026-09-01 00:00:00
936,12,312,DEMO-S12-P0312,USED,600000.00,23,7,ACTIVE,2026-09-01 00:00:00
